date,open,high,low,close,adj_close,volume
2020-03-09,147.17,147.3,146.71,147.38,147.22,4960593
2020-03-10,147.01,148.33,146.91,147.55,147.59,2121291
2020-03-11,146.79,148.93,146.4,147.07,147.1,2849857
2020-03-12,143.51,143.98,143.3,143.9,143.89,4403697
2020-03-13,143.45,143.61,143.12,143.71,143.52,1856412
2020-03-16,143.82,144.97,143.65,144.15,144.27,4476372
2020-03-17,141.24,141.85,141.17,141.68,141.79,2483782
2020-03-18,143.37,144.38,141.66,143.03,142.93,3943475
2020-03-19,143.0,143.25,142.6,142.58,142.68,3419162
2020-03-20,142.73,144.52,142.64,143.15,143.2,2520139
2020-03-23,142.5,142.79,140.89,142.4,142.22,3792504
2020-03-24,142.25,142.5,141.31,141.72,141.6,4531341
2020-03-25,143.32,143.59,141.51,142.8,142.97,2769033
2020-03-26,143.29,144.84,142.67,143.61,143.65,1600296
2020-03-27,143.18,144.78,142.84,143.5,143.42,4357462
2020-03-30,142.41,142.51,141.4,142.02,141.89,1265245
2020-03-31,142.43,143.87,140.9,142.42,142.34,1813422
2020-04-01,141.11,141.37,139.57,140.57,140.51,3592569
2020-04-02,140.13,141.01,138.71,139.67,139.55,4214942
2020-04-03,143.05,143.32,140.56,142.35,142.1,2345331
2020-04-06,141.81,142.03,141.35,141.95,142.11,1978999
2020-04-07,140.96,142.13,139.29,140.97,141.1,1096265
2020-04-08,140.29,141.76,139.81,140.46,140.28,1256146
2020-04-09,140.76,141.38,140.27,140.56,140.58,2012075
2020-04-10,138.93,140.77,138.65,139.39,139.27,4161686
2020-04-13,141.29,142.62,140.17,141.67,141.63,3825131
2020-04-14,140.13,140.64,138.43,139.86,139.81,4342056
2020-04-15,143.19,143.8,142.14,143.19,143.13,3839804
2020-04-16,142.52,144.29,140.68,142.68,142.96,3688442
2020-04-17,141.58,143.32,141.33,142.16,142.1,2098463
2020-04-20,144.34,145.63,143.46,144.5,144.39,4408211
2020-04-21,142.99,143.04,141.54,142.65,142.55,1110083
2020-04-22,145.09,146.0,144.17,144.98,145.13,1836960
2020-04-23,143.98,144.4,142.77,143.44,143.2,2921647
2020-04-24,146.33,146.39,145.8,146.32,146.21,3179776
2020-04-27,146.84,148.54,146.22,147.45,147.66,2904268
2020-04-28,147.75,148.56,146.55,147.4,147.43,2417213
2020-04-29,147.98,148.17,146.77,147.8,147.83,4723586
2020-04-30,147.8,148.58,147.53,148.31,148.62,3118795
2020-05-01,146.51,146.71,145.61,146.28,146.31,2108828
2020-05-04,148.94,149.62,148.52,148.86,148.76,3450876
2020-05-05,149.1,150.06,148.81,149.35,149.31,1141406
2020-05-06,148.96,150.19,148.77,149.2,149.03,3196008
2020-05-07,148.23,150.42,147.29,148.52,148.71,3985379
2020-05-08,147.86,148.63,146.33,147.69,147.78,4208705
2020-05-11,145.24,145.24,143.74,144.42,144.58,4932949
2020-05-12,147.48,148.57,147.29,147.49,147.67,3917525
2020-05-13,146.89,149.25,146.4,147.52,147.46,2573416
2020-05-14,146.4,147.84,145.78,146.67,146.53,4427678
2020-05-15,146.63,146.86,144.87,146.19,146.18,3658419
2020-05-18,147.11,149.48,147.09,148.27,148.14,2712759
2020-05-19,148.04,148.23,147.98,148.1,148.13,4701996
2020-05-20,149.62,149.99,148.97,149.65,149.82,3605325
2020-05-21,148.73,148.77,148.66,148.52,148.5,1525148
2020-05-22,147.06,147.71,146.92,147.38,147.41,1000290
2020-05-25,148.61,150.66,147.43,148.79,148.78,1828849
2020-05-26,148.87,149.25,147.56,148.57,148.69,3701320
2020-05-27,148.01,149.47,147.48,148.3,148.2,1399086
2020-05-28,149.56,150.15,147.89,149.4,149.08,1033397
2020-05-29,151.24,151.68,150.4,150.85,150.92,1105311
2020-06-01,149.9,151.47,148.69,149.56,149.71,3899770
2020-06-02,151.85,152.31,151.07,151.7,151.77,2283895
2020-06-03,152.53,152.92,152.46,152.73,152.63,1639450
2020-06-04,152.72,153.49,152.71,153.0,152.83,3063881
2020-06-05,152.96,153.72,151.85,153.09,153.17,4822104
2020-06-08,153.0,153.39,152.7,153.12,153.14,2904624
2020-06-09,154.79,155.17,154.02,154.55,154.53,1078508
2020-06-10,156.22,157.54,155.84,156.07,156.35,1067296
2020-06-11,156.36,156.76,155.37,156.12,155.97,4812362
2020-06-12,157.47,157.51,156.14,157.24,157.52,4117668
2020-06-15,155.96,157.06,154.29,155.69,155.7,4693320
2020-06-16,155.26,157.05,154.45,155.59,155.31,2257350
2020-06-17,153.37,154.22,151.69,153.18,153.15,1724294
2020-06-18,152.42,153.08,151.98,152.29,152.44,2931169
2020-06-19,155.35,156.33,154.04,155.37,155.31,2751634
2020-06-22,154.03,155.83,153.81,154.89,154.66,2255699
2020-06-23,153.44,153.99,152.97,153.43,153.41,4422577
2020-06-24,153.26,154.2,152.43,153.07,152.94,4837417
2020-06-25,153.24,154.34,152.14,153.23,153.3,2763672
2020-06-26,154.5,154.7,151.73,153.2,153.32,3936580
2020-06-29,155.64,155.9,155.39,155.71,155.55,1797039
2020-06-30,153.87,154.21,151.94,153.43,153.32,4854044
2020-07-01,154.66,155.41,153.16,154.75,154.86,1292150
2020-07-02,155.26,155.6,154.65,155.13,154.99,1340698
2020-07-03,154.33,154.88,153.57,154.34,154.18,2779288
2020-07-06,156.5,158.32,155.57,156.62,156.44,3999780
2020-07-07,158.05,159.32,157.37,158.18,158.23,1937998
2020-07-08,157.32,158.86,157.08,157.45,157.5,4822325
2020-07-09,158.24,158.35,156.31,157.59,157.48,3300591
2020-07-10,158.84,159.14,157.06,158.29,158.29,4973123
2020-07-13,159.48,160.32,159.05,159.68,159.92,3624887
2020-07-14,158.33,158.96,156.83,157.91,157.76,3078064
2020-07-15,158.59,159.46,157.31,158.47,158.16,1726480
2020-07-16,157.33,160.04,156.33,157.84,157.91,3648596
2020-07-17,157.42,158.14,156.39,157.25,157.23,1691919
2020-07-20,158.63,159.56,157.98,158.74,158.63,2725401
2020-07-21,159.36,160.62,157.5,159.17,159.27,4712136
2020-07-22,159.64,159.86,159.22,159.73,159.86,3442049
2020-07-23,159.35,159.74,158.95,159.32,158.97,2554794
2020-07-24,161.55,162.25,161.09,161.56,161.45,2583054
2020-07-27,161.55,161.79,161.25,161.5,161.87,3160546
2020-07-28,163.54,164.21,162.4,163.24,163.33,4937495
2020-07-29,164.74,165.11,164.63,164.76,164.87,4855727
2020-07-30,162.32,162.45,161.48,162.49,162.68,2513588
2020-07-31,163.26,164.19,162.55,163.15,163.16,3778290
2020-08-03,164.05,164.83,163.85,164.19,164.32,4357941
2020-08-04,165.39,165.42,162.87,164.49,164.6,3508927
2020-08-05,165.32,166.22,164.89,165.43,165.52,1282701
2020-08-06,166.31,166.96,165.91,166.33,166.27,4923236
2020-08-07,164.84,165.39,164.82,165.07,165.1,3534149
2020-08-10,163.99,164.31,163.1,163.46,163.36,3863185
2020-08-11,162.73,162.99,162.05,162.8,162.8,3318677
2020-08-12,162.84,163.56,162.51,163.09,162.9,4630417
2020-08-13,163.28,163.33,161.71,162.53,162.4,3980658
2020-08-14,165.23,165.25,164.82,164.65,164.6,4086913
2020-08-17,165.39,165.53,163.43,164.59,164.43,3642015
2020-08-18,163.37,163.88,162.37,163.16,163.08,3956432
2020-08-19,164.62,165.55,163.86,165.19,165.17,3351099
2020-08-20,165.86,167.62,165.15,166.32,166.38,1899648
2020-08-21,165.72,166.42,165.59,165.55,165.7,3101768
2020-08-24,164.92,165.39,163.86,164.59,164.51,4341708
2020-08-25,166.12,166.83,165.7,166.21,166.43,1689123
2020-08-26,163.54,163.78,162.7,163.39,163.54,4440996
2020-08-27,165.8,166.27,165.27,165.52,165.6,1483513
2020-08-28,164.91,165.44,163.15,164.47,164.5,4606173
2020-08-31,165.88,166.96,164.88,165.76,165.81,3755102
2020-09-01,164.6,165.6,163.66,164.4,164.59,1686230
2020-09-02,164.69,165.82,163.86,164.84,165.04,3630974
2020-09-03,164.65,165.78,164.28,165.06,165.28,3367217
2020-09-04,163.92,164.75,163.7,164.29,164.3,4540635
2020-09-07,166.91,168.1,165.88,167.08,167.17,2352762
2020-09-08,165.74,165.89,163.82,165.05,165.27,2624073
2020-09-09,166.13,168.35,165.18,166.7,166.59,2772376
2020-09-10,167.57,168.97,166.49,167.74,167.69,1240763
2020-09-11,165.02,165.27,164.93,165.1,165.1,2364323
2020-09-14,164.07,165.24,163.94,164.3,164.44,3141529
2020-09-15,161.96,162.37,160.42,161.48,161.63,4185433
2020-09-16,163.45,163.48,163.16,163.38,163.34,4242220
2020-09-17,163.0,164.46,162.0,163.64,163.39,4295564
2020-09-18,164.77,165.06,164.31,164.77,164.81,4612688
2020-09-21,164.57,165.64,163.47,164.43,164.28,2326503
2020-09-22,165.82,167.24,165.37,165.98,165.73,2319235
2020-09-23,167.12,168.56,166.72,167.37,167.16,4803158
2020-09-24,168.66,168.94,168.56,169.15,169.21,2917858
2020-09-25,170.87,172.83,169.26,170.91,171.14,4912138
2020-09-28,171.81,172.27,170.37,171.66,171.67,4814859
2020-09-29,173.66,174.71,173.3,173.81,173.85,2407496
2020-09-30,173.47,173.56,172.68,173.29,173.49,4209934
2020-10-01,174.47,176.21,173.39,174.85,174.58,4387948
2020-10-02,174.37,175.23,174.15,174.47,174.56,1345508
2020-10-05,172.59,173.16,171.99,172.45,172.45,1110532
2020-10-06,173.76,174.85,172.35,173.98,174.08,1221586
2020-10-07,172.04,172.38,171.73,172.25,172.17,4263818
2020-10-08,173.17,175.66,172.6,173.97,173.83,2593800
2020-10-09,172.87,173.37,171.99,172.9,172.92,4556849
2020-10-12,173.89,175.08,173.38,174.21,174.5,3493466
2020-10-13,173.15,173.96,172.96,173.76,173.91,4172748
2020-10-14,175.35,175.57,173.96,174.97,174.88,3547640
2020-10-15,173.91,174.96,173.7,174.31,174.07,3219195
2020-10-16,173.93,175.72,173.9,174.23,173.94,3541707
2020-10-19,173.45,175.13,173.43,173.84,174.07,2001992
2020-10-20,172.13,173.02,171.2,171.88,171.71,3370281
2020-10-21,171.68,171.82,171.6,171.95,171.9,1139355
2020-10-22,171.6,172.29,170.21,170.86,171.08,3750540
2020-10-23,172.42,173.03,171.97,172.39,172.11,1119635
2020-10-26,173.15,173.66,173.12,172.72,172.97,2881331
2020-10-27,173.47,174.28,173.31,173.52,173.48,4707724
2020-10-28,174.06,174.39,173.73,173.96,173.76,1856730
2020-10-29,176.47,179.41,175.72,177.48,177.44,2410777
2020-10-30,176.11,177.13,175.5,176.33,176.2,2577918
2020-11-02,176.0,177.71,175.67,176.3,176.37,1209884
2020-11-03,175.58,175.97,175.25,175.81,175.7,4527452
2020-11-04,175.31,176.87,174.83,175.67,175.34,2644181
2020-11-05,175.7,177.2,174.7,175.87,175.83,4995464
2020-11-06,177.45,178.45,177.28,177.49,177.25,2327191
2020-11-09,179.16,180.08,177.0,178.55,178.58,4360361
2020-11-10,178.87,179.82,178.38,178.86,178.65,4246994
2020-11-11,178.02,178.54,177.36,177.99,177.9,4872037
2020-11-12,177.72,178.23,176.97,177.66,177.69,2960030
2020-11-13,176.26,176.44,175.87,176.5,176.46,4874044
2020-11-16,177.09,177.99,176.78,177.37,177.41,2548838
2020-11-17,176.32,177.08,174.89,175.56,175.68,4647886
2020-11-18,175.82,176.08,174.4,175.49,175.28,4840766
2020-11-19,173.31,173.67,173.28,173.13,173.12,2758261
2020-11-20,173.26,175.21,173.12,173.67,173.09,2861535
2020-11-23,174.24,176.63,173.13,174.5,174.55,2353970
2020-11-24,172.83,173.18,171.33,172.31,172.26,2168493
2020-11-25,169.75,170.24,169.42,169.53,169.36,1798461
2020-11-26,170.1,172.16,168.76,170.38,170.44,1041583
2020-11-27,171.72,171.88,170.74,171.16,171.37,2937069
2020-11-30,173.97,174.79,173.6,174.2,174.11,3462396
2020-12-01,173.0,173.19,171.49,173.01,172.84,2543388
2020-12-02,171.98,172.27,171.93,171.79,171.82,1462584
2020-12-03,173.31,174.98,172.72,173.62,173.39,2116723
2020-12-04,171.71,173.84,171.38,171.81,171.69,4809441
2020-12-07,172.39,172.8,171.58,172.19,172.4,3549704
2020-12-08,172.65,174.79,171.62,173.15,173.16,4188770
2020-12-09,173.79,174.07,171.73,173.34,173.02,3452421
2020-12-10,174.06,175.71,172.84,174.22,173.9,4842084
2020-12-11,173.82,174.45,173.42,174.07,174.1,4892045
2020-12-14,173.17,173.21,173.02,173.64,173.79,2125180
2020-12-15,171.97,172.01,171.97,172.33,172.05,3153070
2020-12-16,170.96,173.18,169.9,171.24,171.32,1384369
2020-12-17,172.03,173.2,170.77,171.71,171.94,3872496
2020-12-18,173.56,174.66,172.55,173.51,173.84,2047048
2020-12-21,172.21,173.03,171.49,172.05,172.11,1593170
2020-12-22,173.73,174.6,173.36,173.99,174.08,3658262
2020-12-23,174.07,174.4,173.28,173.68,173.31,4980920
2020-12-24,173.2,174.03,171.46,172.88,173.24,4149928
2020-12-25,172.04,172.2,171.01,171.92,171.82,1047259
2020-12-28,170.31,171.51,169.5,170.42,170.26,4678543
2020-12-29,171.03,171.04,170.91,170.8,170.76,2567769
2020-12-30,171.53,171.58,170.01,171.27,171.53,1505765
2020-12-31,171.64,171.9,171.42,171.28,171.66,2845543
2021-01-01,172.04,172.72,172.01,172.19,172.21,1935448
2021-01-04,172.31,172.73,172.14,172.38,172.55,4579234
2021-01-05,170.9,171.88,170.2,171.0,171.0,1635765
2021-01-06,171.13,172.26,170.49,171.33,171.15,1200772
2021-01-07,170.84,171.94,170.37,171.17,171.42,3585926
2021-01-08,169.9,170.58,169.36,169.94,169.84,1274582
2021-01-11,169.8,169.89,169.16,169.54,169.8,3423640
2021-01-12,168.27,168.73,167.56,168.1,168.32,1219712
2021-01-13,168.87,169.76,168.48,168.91,169.02,1975509
2021-01-14,168.89,169.49,167.3,168.72,169.03,4265855
2021-01-15,167.69,167.89,167.48,167.56,167.93,3167540
2021-01-18,169.85,171.25,169.23,170.28,170.25,4398083
2021-01-19,167.58,169.12,165.78,167.5,167.36,3955833
2021-01-20,166.92,168.49,165.72,166.94,166.63,3420379
2021-01-21,167.3,167.58,166.87,167.38,167.75,4869807
2021-01-22,168.68,169.91,168.29,168.81,168.74,3914938
2021-01-25,167.6,168.55,166.24,167.59,167.78,2697229
2021-01-26,168.17,169.07,168.13,168.5,168.38,1991072
2021-01-27,166.74,169.09,165.83,167.1,167.36,2259459
2021-01-28,167.45,169.13,166.9,167.93,167.81,1149865
2021-01-29,168.58,169.44,168.17,168.84,168.64,4576010
2021-02-01,169.01,169.13,167.78,168.87,168.84,2264102
2021-02-02,166.85,167.76,165.95,167.05,166.96,3168287
2021-02-03,166.21,166.91,164.48,165.96,166.06,4047427
2021-02-04,166.93,167.3,166.55,166.7,166.69,2717376
2021-02-05,163.84,165.15,163.74,164.73,164.84,4943449
2021-02-08,163.61,164.06,163.36,163.4,163.35,2420064
2021-02-09,164.57,166.0,164.28,165.14,165.03,4781584
2021-02-10,162.22,163.05,161.93,162.49,162.39,2359898
2021-02-11,161.75,163.85,161.45,162.12,162.45,3298921
2021-02-12,162.0,163.42,161.88,162.41,162.44,4212228
2021-02-15,164.61,164.79,163.75,164.37,164.04,3571846
2021-02-16,162.96,164.92,162.94,163.87,163.78,1379928
2021-02-17,163.23,164.71,162.25,163.26,163.27,3932807
2021-02-18,162.91,162.92,162.3,162.66,162.96,2480161
2021-02-19,164.72,165.27,162.74,163.78,163.95,1669544
2021-02-22,163.94,165.93,161.91,164.27,164.12,3689923
2021-02-23,163.81,165.64,162.94,163.92,164.31,2288459
2021-02-24,161.99,162.86,161.16,162.07,162.07,4125049
2021-02-25,161.99,162.55,161.71,162.06,162.27,2513566
2021-02-26,162.37,163.12,161.74,162.39,162.2,3478474
2021-03-01,164.65,165.24,163.1,164.49,164.1,2717092
2021-03-02,163.8,165.3,162.38,164.16,163.93,3492779
2021-03-03,163.95,163.96,163.84,163.97,163.43,1277818
2021-03-04,162.59,162.77,162.49,162.75,163.09,1925812
2021-03-05,160.74,161.17,159.91,160.67,160.71,4778723
2021-03-08,163.24,163.68,163.13,163.56,163.4,4214188
2021-03-09,162.74,163.49,160.98,162.31,162.38,2018645
2021-03-10,163.15,164.3,162.9,163.66,163.69,1524864
2021-03-11,165.06,165.17,164.09,165.0,165.1,3242865
2021-03-12,166.31,166.7,166.23,166.63,166.83,4089155
2021-03-15,166.23,167.41,164.8,166.01,165.97,2269475
2021-03-16,165.08,166.01,163.34,164.78,164.63,2024199
2021-03-17,166.16,167.93,165.36,166.53,166.67,1313051
2021-03-18,166.14,166.72,165.59,165.87,166.01,1434355
2021-03-19,163.91,164.17,163.53,164.19,164.2,2657189
2021-03-22,166.29,166.93,165.55,166.26,166.62,3923235
2021-03-23,164.64,165.21,164.47,164.83,164.76,1712675
2021-03-24,167.07,168.94,166.66,167.44,167.29,1093435
2021-03-25,167.12,167.97,166.49,166.93,167.0,4554602
2021-03-26,166.86,169.3,166.63,167.48,167.37,1563195
2021-03-29,169.45,169.89,168.67,169.38,169.47,2259368
2021-03-30,168.63,168.72,167.9,168.55,168.41,4733933
2021-03-31,170.38,170.86,169.6,170.31,170.24,3522115
2021-04-01,170.1,172.63,170.05,170.99,171.32,4404428
2021-04-02,168.37,169.37,167.33,168.29,168.22,1996005
2021-04-05,169.1,170.22,168.89,169.5,169.37,4877117
2021-04-06,169.38,170.14,169.0,169.81,170.0,2493932
2021-04-07,169.69,169.73,169.65,169.83,169.65,1579224
2021-04-08,168.95,170.68,168.86,169.66,169.54,4171906
2021-04-09,167.21,167.24,166.95,167.19,167.29,3489910
2021-04-12,168.49,170.18,167.95,168.58,168.73,4245151
2021-04-13,171.57,171.72,170.32,170.99,171.2,4868838
2021-04-14,169.65,169.94,168.22,169.36,169.23,1008000
2021-04-15,169.4,170.02,167.54,168.98,169.08,2047882
2021-04-16,171.38,172.28,170.69,171.54,171.46,4022721
2021-04-19,170.87,171.69,170.77,171.45,171.34,4077060
2021-04-20,171.32,173.16,170.91,171.94,172.15,1108407
2021-04-21,169.6,171.54,168.03,169.98,169.88,4132245
2021-04-22,170.7,170.95,168.84,170.18,170.23,1132157
2021-04-23,170.91,170.92,170.4,170.58,170.61,4719341
2021-04-26,170.96,171.99,168.83,170.58,170.4,2503855
2021-04-27,173.28,174.37,173.25,173.47,173.64,1672982
2021-04-28,175.11,175.91,174.84,175.6,175.7,2174766
2021-04-29,175.29,175.82,173.7,175.09,174.75,4471774
2021-04-30,176.56,177.88,176.44,177.06,177.11,4412706
2021-05-03,176.11,176.52,175.07,176.15,176.01,4493605
2021-05-04,176.28,176.95,175.7,175.9,176.1,1536296
2021-05-05,176.09,177.44,175.66,176.52,176.26,2913506
2021-05-06,175.91,176.37,174.51,175.33,175.27,4717245
2021-05-07,176.36,177.71,176.08,176.72,176.78,3349996
2021-05-10,177.58,178.47,176.08,177.32,177.33,3210044
2021-05-11,175.43,175.98,174.13,175.31,175.44,3760524
2021-05-12,177.0,177.74,176.84,177.24,176.97,1313269
2021-05-13,179.35,179.65,178.15,179.32,179.61,4231430
2021-05-14,178.7,180.32,178.22,178.96,179.05,3967748
2021-05-17,176.38,176.57,176.11,176.49,176.73,2189497
2021-05-18,175.35,175.4,175.14,175.33,175.48,1172444
2021-05-19,176.79,177.52,176.75,176.69,176.69,2062343
2021-05-20,176.3,176.49,175.86,176.03,175.81,3571015
2021-05-21,176.26,176.44,175.86,176.16,176.06,4578933
2021-05-24,175.5,176.32,174.58,175.69,175.97,2486162
2021-05-25,176.16,177.64,174.95,176.34,176.59,3666492
2021-05-26,177.16,178.96,175.91,177.11,177.0,3868582
2021-05-27,177.13,177.77,176.41,177.07,176.58,4914902
2021-05-28,177.63,177.73,177.57,178.05,178.01,2672291
2021-05-31,175.44,176.45,173.77,175.24,175.19,4322089
2021-06-01,175.85,179.38,175.58,176.87,176.83,3752031
2021-06-02,177.37,178.62,176.05,177.44,177.54,1939069
2021-06-03,176.17,176.62,176.0,176.42,176.57,2232812
2021-06-04,177.88,178.59,176.86,177.69,177.86,1362691
2021-06-07,179.07,179.61,177.23,178.74,178.82,1068125
2021-06-08,180.39,181.11,179.4,180.24,179.91,3598642
2021-06-09,180.62,181.75,180.5,181.1,181.04,4982441
2021-06-10,180.58,180.62,179.85,180.38,180.8,3079014
2021-06-11,180.5,181.98,180.1,180.96,181.02,4072644
2021-06-14,179.13,180.08,178.3,179.02,179.08,1765378
2021-06-15,178.93,178.98,176.54,177.98,178.05,4483157
2021-06-16,178.39,178.81,177.37,178.38,178.45,2530011
2021-06-17,180.28,180.75,179.3,180.09,179.66,4346837
2021-06-18,178.45,178.82,178.2,178.55,178.5,2071999
2021-06-21,178.89,179.17,178.68,178.85,178.85,1084693
2021-06-22,179.76,180.92,178.41,179.88,180.11,3312929
2021-06-23,178.95,179.3,177.1,178.33,178.34,2574570
2021-06-24,179.63,180.49,178.44,179.49,179.2,1838185
2021-06-25,179.34,180.23,179.14,179.73,179.8,2404475
2021-06-28,179.74,181.85,179.33,180.54,180.4,2876342
2021-06-29,178.59,179.93,177.56,178.59,178.37,4737164
2021-06-30,179.55,180.24,177.57,179.51,179.36,4359174
2021-07-01,180.49,181.65,179.53,180.62,180.72,1626889
2021-07-02,179.34,180.41,177.17,178.77,178.99,3848475
2021-07-05,179.15,180.43,178.23,179.34,179.43,1837059
2021-07-06,180.34,181.43,179.52,180.36,180.47,4685562
2021-07-07,180.06,182.62,178.87,180.6,180.69,4849823
2021-07-08,180.27,182.03,179.83,180.7,180.72,1336725
2021-07-09,181.02,181.05,180.84,180.99,181.11,4826387
2021-07-12,180.76,181.02,180.61,180.61,180.17,2508719
2021-07-13,182.99,183.62,182.18,183.13,183.15,3140499
2021-07-14,183.34,183.77,182.11,182.84,182.65,2614085
2021-07-15,182.7,183.42,181.18,182.21,182.43,2744712
2021-07-16,184.08,186.12,183.49,184.64,184.61,1360347
2021-07-19,184.92,186.24,184.1,185.41,185.41,3637388
2021-07-20,185.91,185.93,185.45,185.69,185.41,3122270
2021-07-21,184.45,185.58,183.65,184.7,184.89,3875942
2021-07-22,185.31,185.38,184.29,185.21,185.33,1997197
2021-07-23,185.35,186.43,184.06,185.44,185.55,3223829
2021-07-26,183.13,183.92,182.83,183.23,183.08,2065597
2021-07-27,184.65,185.5,184.32,184.6,184.46,2515684
2021-07-28,182.96,183.21,182.39,182.41,182.45,2018613
2021-07-29,183.03,183.04,182.25,182.72,182.59,4596908
2021-07-30,184.26,185.14,183.69,184.6,184.68,1048215
2021-08-02,183.63,184.12,182.23,183.1,182.7,1263367
2021-08-03,185.09,186.54,184.97,185.67,185.58,4312910
2021-08-04,185.06,185.52,184.38,184.8,185.13,1090162
2021-08-05,184.52,184.95,183.77,184.43,184.52,3081256
2021-08-06,184.8,186.1,184.17,185.17,185.2,4766469
2021-08-09,184.62,185.05,182.57,183.95,184.31,1807958
2021-08-10,186.19,187.16,185.83,186.43,185.99,4351192
2021-08-11,184.98,186.28,184.91,185.3,185.15,2033438
2021-08-12,186.2,187.16,185.65,186.48,186.4,2087405
2021-08-13,185.11,186.9,184.88,185.68,185.84,4093724
2021-08-16,185.41,186.49,184.98,185.64,185.8,2100438
2021-08-17,186.86,188.69,184.85,187.11,186.95,3748488
2021-08-18,187.41,188.31,185.94,187.35,187.54,1413552
2021-08-19,188.06,188.43,187.33,187.8,187.72,1030796
2021-08-20,188.34,189.04,187.77,188.37,188.59,4566111
2021-08-23,187.95,189.28,187.61,188.26,188.07,4081072
2021-08-24,188.52,189.69,188.2,188.82,188.8,2589682
2021-08-25,188.86,190.32,188.06,189.58,189.49,4577836
2021-08-26,186.4,187.07,185.83,186.51,186.71,1810920
2021-08-27,185.69,186.69,184.3,185.15,185.06,2741888
2021-08-30,184.59,186.34,184.12,184.9,184.9,2918912
2021-08-31,184.77,184.86,184.66,184.38,184.47,4109220
2021-09-01,186.8,188.61,185.81,187.01,187.11,1454673
2021-09-02,186.89,189.55,186.37,187.2,187.37,1096931
2021-09-03,185.98,186.08,183.82,185.12,185.16,3782773
2021-09-06,187.09,188.21,186.71,187.03,186.95,3026046
2021-09-07,188.1,188.34,187.73,188.13,188.07,2124096
2021-09-08,186.46,186.96,185.9,186.44,186.45,4738350
2021-09-09,187.74,188.08,187.25,187.75,187.8,4546547
2021-09-10,188.87,189.07,186.13,188.0,187.97,3995171
2021-09-13,189.13,189.67,188.72,188.89,188.9,4747256
2021-09-14,189.04,189.62,188.2,189.06,188.77,4912712
2021-09-15,190.5,190.58,188.89,190.38,190.5,1558549
2021-09-16,187.84,187.9,187.09,187.69,187.73,3738807
2021-09-17,188.33,189.16,187.25,188.16,188.35,1277851
2021-09-20,187.11,188.18,186.78,187.07,187.07,3377305
2021-09-21,185.83,185.89,184.37,185.18,184.86,4860851
2021-09-22,186.81,188.72,185.4,187.06,187.0,4984329
2021-09-23,187.28,188.45,185.75,187.37,187.34,1542519
2021-09-24,188.49,189.84,188.22,188.91,189.05,4673262
2021-09-27,188.13,188.16,186.98,187.92,187.53,4859970
2021-09-28,190.03,190.35,188.45,189.75,189.76,3389121
2021-09-29,190.99,191.99,190.58,191.29,191.39,1409141
2021-09-30,193.08,194.64,192.49,193.27,193.14,1525604
2021-10-01,192.84,194.79,190.78,192.83,192.85,4073719
2021-10-04,193.51,194.82,192.71,193.51,193.39,3705310
2021-10-05,191.63,192.94,190.76,191.78,191.64,2145184
2021-10-06,192.0,192.28,191.69,192.06,191.98,4784927
2021-10-07,191.59,192.26,190.34,191.73,191.59,3492394
2021-10-08,193.58,194.84,192.45,193.36,193.49,4343883
2021-10-11,191.9,192.45,191.8,192.15,192.01,1277433
2021-10-12,194.23,195.63,193.78,194.84,194.67,4509954
2021-10-13,193.91,196.0,192.93,194.43,194.78,2621750
2021-10-14,193.42,193.44,193.38,193.58,193.76,2113596
2021-10-15,195.58,195.64,195.01,195.52,195.16,3922863
2021-10-18,194.96,195.55,194.64,195.31,195.16,3053785
2021-10-19,194.74,195.7,192.54,194.11,194.16,1368205
2021-10-20,194.43,195.37,193.16,194.04,194.11,1085643
2021-10-21,192.7,193.78,192.51,193.0,192.71,2410547
2021-10-22,192.19,192.83,191.81,191.85,192.07,3487385
2021-10-25,192.02,192.31,191.16,192.08,192.23,4566223
2021-10-26,191.21,191.98,189.69,191.21,191.3,4033012
2021-10-27,191.31,191.84,188.51,190.47,190.72,4339335
2021-10-28,190.12,190.13,189.69,189.91,189.99,2552816
2021-10-29,190.01,190.4,188.58,189.65,189.73,1589488
2021-11-01,188.65,189.44,188.15,188.76,189.05,4044699
2021-11-02,189.17,190.94,189.04,189.74,189.95,3340102
2021-11-03,188.82,189.53,188.18,188.96,188.8,4133948
2021-11-04,188.05,188.28,187.55,187.93,188.04,2192443
2021-11-05,186.64,187.35,184.77,186.44,186.32,3703976
2021-11-08,186.12,186.89,185.67,186.31,186.41,3314659
2021-11-09,186.4,188.01,186.0,186.68,186.77,3315335
2021-11-10,188.77,190.12,187.75,189.15,188.88,2765449
2021-11-11,186.82,188.17,185.65,186.61,186.59,4849718
2021-11-12,186.71,188.15,185.68,186.83,186.88,1543293
2021-11-15,186.84,187.13,186.19,186.92,186.84,1110737
2021-11-16,186.54,186.57,186.18,186.28,186.34,3967597
2021-11-17,187.37,188.24,186.86,187.55,187.7,3877156
2021-11-18,186.38,187.11,186.19,186.67,186.66,2789032
2021-11-19,186.54,186.85,185.65,186.18,186.22,1222316
2021-11-22,185.27,185.67,184.04,184.98,185.23,2744188
2021-11-23,186.21,186.24,185.53,185.96,186.05,4715192
2021-11-24,186.69,187.55,186.51,186.8,186.84,1478706
2021-11-25,188.76,190.05,186.36,188.85,188.67,3737194
2021-11-26,187.93,187.98,187.06,187.51,187.63,3324395
2021-11-29,187.52,189.57,185.48,187.73,187.79,1131777
